,Total Drones,Active Drones,Collisions,Completed Deliveries,Avg Delivery Time [minutes],Deliveries Per Minute,Time Per Meter [seconds],Min Altitude,Mean Altitude,Max Altitude
246,40,39,0,28,1.3880952380952383,6.801619433198381,0.719975301018833,23.739542705587084,61.05233262896478,101.62082124051048
247,40,39,0,28,1.3880952380952383,6.774193548387097,0.719975301018833,20.739542705587084,60.81584415940213,101.60647100214989
248,40,40,0,28,1.3880952380952383,6.746987951807228,0.719975301018833,15.0,59.264765170971884,101.79046904648536
249,40,40,0,28,1.3880952380952383,6.72,0.719975301018833,19.84870457065246,59.996593786677614,101.79703741599594
250,40,40,0,28,1.3880952380952383,6.693227091633466,0.719975301018833,18.504244037747625,59.883893391917255,101.9193068919588
251,40,40,0,28,1.3880952380952383,6.666666666666666,0.719975301018833,15.504244037747625,59.69158889748762,101.8863263503202
252,40,40,0,28,1.3880952380952383,6.640316205533597,0.719975301018833,12.504244037747625,59.54900471754479,101.94481966773984
253,40,40,0,28,1.3880952380952383,6.6141732283464565,0.719975301018833,9.504244037747625,59.14698667970299,102.0104888015078
254,40,40,0,29,1.400574712643678,6.823529411764706,0.7227164887307236,9.0,58.43070117110044,101.81623750072998
255,40,39,0,29,1.400574712643678,6.796875,0.7227164887307236,14.504244037747625,60.43031244589134,101.72246193111961
256,40,40,0,29,1.400574712643678,6.770428015564202,0.7227164887307236,10.0,58.6775022847115,101.84899661382711
257,40,40,0,29,1.400574712643678,6.744186046511628,0.7227164887307236,9.5,59.05251887952629,101.8369233099354
258,40,40,0,31,1.4064516129032258,7.181467181467181,0.7600232423009878,9.5,58.63040627070374,101.78777383659262
